"Plot Title: DO_01"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645539, SEN S/N: 20645539)","Temp, °F (LGR S/N: 20645539, SEN S/N: 20645539)","Expired Sensor Cap (LGR S/N: 20645539)","Coupler Attached (LGR S/N: 20645539)","Host Connected (LGR S/N: 20645539)","Stopped (LGR S/N: 20645539)","End Of File (LGR S/N: 20645539)"
12335,12/21/19 12:00:00 AM,1.15,46.11,,,,,
12336,12/21/19 12:15:00 AM,1.22,46.04,,,,,
12337,12/21/19 12:30:00 AM,1.27,46.00,,,,,
12338,12/21/19 12:45:00 AM,1.26,45.97,,,,,
12339,12/21/19 01:00:00 AM,1.21,45.93,,,,,
12340,12/21/19 01:15:00 AM,1.21,45.90,,,,,
12341,12/21/19 01:30:00 AM,1.20,45.86,,,,,
12342,12/21/19 01:45:00 AM,1.15,45.82,,,,,
12343,12/21/19 02:00:00 AM,1.16,45.82,,,,,
12344,12/21/19 02:15:00 AM,1.13,45.79,,,,,
12345,12/21/19 02:30:00 AM,1.10,45.75,,,,,
12346,12/21/19 02:45:00 AM,1.07,45.72,,,,,
12347,12/21/19 03:00:00 AM,1.04,45.68,,,,,
12348,12/21/19 03:15:00 AM,1.02,45.64,,,,,
12349,12/21/19 03:30:00 AM,0.99,45.64,,,,,
12350,12/21/19 03:45:00 AM,0.96,45.64,,,,,
12351,12/21/19 04:00:00 AM,0.95,45.61,,,,,
12352,12/21/19 04:15:00 AM,0.92,45.57,,,,,
12353,12/21/19 04:30:00 AM,0.84,45.54,,,,,
12354,12/21/19 04:45:00 AM,0.78,45.46,,,,,
12355,12/21/19 05:00:00 AM,0.78,45.43,,,,,
12356,12/21/19 05:15:00 AM,0.78,45.39,,,,,
12357,12/21/19 05:30:00 AM,0.77,45.36,,,,,
12358,12/21/19 05:45:00 AM,0.78,45.32,,,,,
12359,12/21/19 06:00:00 AM,0.79,45.28,,,,,
12360,12/21/19 06:15:00 AM,0.79,45.25,,,,,
12361,12/21/19 06:30:00 AM,0.80,45.21,,,,,
12362,12/21/19 06:45:00 AM,0.81,45.21,,,,,
12363,12/21/19 07:00:00 AM,0.82,45.18,,,,,
12364,12/21/19 07:15:00 AM,0.83,45.18,,,,,
12365,12/21/19 07:30:00 AM,0.83,45.14,,,,,
12366,12/21/19 07:45:00 AM,0.84,45.10,,,,,
12367,12/21/19 08:00:00 AM,0.83,45.10,,,,,
12368,12/21/19 08:15:00 AM,0.83,45.07,,,,,
12369,12/21/19 08:30:00 AM,0.83,45.07,,,,,
12370,12/21/19 08:45:00 AM,0.85,45.07,,,,,
12371,12/21/19 09:00:00 AM,0.89,45.10,,,,,
12372,12/21/19 09:15:00 AM,0.96,45.10,,,,,
12373,12/21/19 09:30:00 AM,1.06,45.14,,,,,
12374,12/21/19 09:45:00 AM,1.13,45.21,,,,,
12375,12/21/19 10:00:00 AM,1.19,45.28,,,,,
12376,12/21/19 10:15:00 AM,1.24,45.36,,,,,
12377,12/21/19 10:30:00 AM,1.22,45.43,,,,,
12378,12/21/19 10:45:00 AM,1.31,45.54,,,,,
12379,12/21/19 11:00:00 AM,1.41,45.64,,,,,
12380,12/21/19 11:15:00 AM,1.49,45.79,,,,,
12381,12/21/19 11:30:00 AM,1.55,45.90,,,,,
12382,12/21/19 11:45:00 AM,1.62,46.04,,,,,
12383,12/21/19 12:00:00 PM,1.69,46.15,,,,,
12384,12/21/19 12:15:00 PM,1.69,46.33,,,,,
12385,12/21/19 12:30:00 PM,1.76,46.51,,,,,
12386,12/21/19 12:45:00 PM,1.95,46.72,,,,,
12387,12/21/19 01:00:00 PM,2.15,46.98,,,,,
12388,12/21/19 01:15:00 PM,2.33,47.19,,,,,
12389,12/21/19 01:30:00 PM,2.53,47.41,,,,,
12390,12/21/19 01:45:00 PM,2.71,47.62,,,,,
12391,12/21/19 02:00:00 PM,2.96,47.84,,,,,
12392,12/21/19 02:15:00 PM,3.11,48.06,,,,,
12393,12/21/19 02:30:00 PM,2.92,48.24,,,,,
12394,12/21/19 02:45:00 PM,2.84,48.38,,,,,
12395,12/21/19 03:00:00 PM,3.32,48.56,,,,,
12396,12/21/19 03:15:00 PM,3.58,48.74,,,,,
12397,12/21/19 03:30:00 PM,3.69,48.92,,,,,
12398,12/21/19 03:45:00 PM,3.74,49.17,,,,,
12399,12/21/19 04:00:00 PM,3.76,49.42,,,,,
12400,12/21/19 04:15:00 PM,3.71,49.53,,,,,
12401,12/21/19 04:30:00 PM,3.75,49.57,,,,,
12402,12/21/19 04:45:00 PM,3.58,49.64,,,,,
12403,12/21/19 05:00:00 PM,3.42,49.71,,,,,
12404,12/21/19 05:15:00 PM,3.63,49.71,,,,,
12405,12/21/19 05:30:00 PM,3.70,49.75,,,,,
12406,12/21/19 05:45:00 PM,3.75,49.75,,,,,
12407,12/21/19 06:00:00 PM,3.80,49.71,,,,,
12408,12/21/19 06:15:00 PM,3.84,49.60,,,,,
12409,12/21/19 06:30:00 PM,3.85,49.53,,,,,
12410,12/21/19 06:45:00 PM,3.81,49.39,,,,,
12411,12/21/19 07:00:00 PM,3.75,49.17,,,,,
12412,12/21/19 07:15:00 PM,3.72,48.96,,,,,
12413,12/21/19 07:30:00 PM,3.73,48.74,,,,,
12414,12/21/19 07:45:00 PM,3.77,48.52,,,,,
12415,12/21/19 08:00:00 PM,3.75,48.34,,,,,
12416,12/21/19 08:15:00 PM,3.72,48.16,,,,,
12417,12/21/19 08:30:00 PM,3.69,47.98,,,,,
12418,12/21/19 08:45:00 PM,3.63,47.84,,,,,
12419,12/21/19 09:00:00 PM,3.57,47.70,,,,,
12420,12/21/19 09:15:00 PM,3.53,47.55,,,,,
12421,12/21/19 09:30:00 PM,3.48,47.41,,,,,
12422,12/21/19 09:45:00 PM,3.46,47.26,,,,,
12423,12/21/19 10:00:00 PM,3.45,47.16,,,,,
12424,12/21/19 10:15:00 PM,3.41,47.05,,,,,
12425,12/21/19 10:30:00 PM,3.39,46.90,,,,,
12426,12/21/19 10:45:00 PM,3.37,46.80,,,,,
12427,12/21/19 11:00:00 PM,3.34,46.65,,,,,
12428,12/21/19 11:15:00 PM,3.31,46.54,,,,,
12429,12/21/19 11:30:00 PM,3.28,46.40,,,,,
12430,12/21/19 11:45:00 PM,3.27,46.29,,,,,
12431,12/22/19 12:00:00 AM,3.25,46.18,,,,,
12432,12/22/19 12:15:00 AM,3.22,46.11,,,,,
12433,12/22/19 12:30:00 AM,3.19,46.00,,,,,
12434,12/22/19 12:45:00 AM,3.16,45.93,,,,,
12435,12/22/19 01:00:00 AM,3.15,45.82,,,,,
12436,12/22/19 01:15:00 AM,3.13,45.75,,,,,
12437,12/22/19 01:30:00 AM,3.12,45.68,,,,,
12438,12/22/19 01:45:00 AM,3.09,45.61,,,,,
12439,12/22/19 02:00:00 AM,3.07,45.50,,,,,
12440,12/22/19 02:15:00 AM,3.02,45.43,,,,,
12441,12/22/19 02:30:00 AM,2.95,45.39,,,,,
12442,12/22/19 02:45:00 AM,2.88,45.36,,,,,
12443,12/22/19 03:00:00 AM,2.70,45.32,,,,,
12444,12/22/19 03:15:00 AM,2.57,45.32,,,,,
12445,12/22/19 03:30:00 AM,2.43,45.28,,,,,
12446,12/22/19 03:45:00 AM,2.33,45.25,,,,,
12447,12/22/19 04:00:00 AM,2.24,45.21,,,,,
12448,12/22/19 04:15:00 AM,2.19,45.14,,,,,
12449,12/22/19 04:30:00 AM,2.19,45.10,,,,,
12450,12/22/19 04:45:00 AM,2.24,45.07,,,,,
12451,12/22/19 05:00:00 AM,2.34,45.03,,,,,
12452,12/22/19 05:15:00 AM,2.41,45.00,,,,,
12453,12/22/19 05:30:00 AM,2.44,44.96,,,,,
12454,12/22/19 05:45:00 AM,2.44,44.89,,,,,
12455,12/22/19 06:00:00 AM,2.45,44.85,,,,,
12456,12/22/19 06:15:00 AM,2.43,44.78,,,,,
12457,12/22/19 06:30:00 AM,2.41,44.74,,,,,
12458,12/22/19 06:45:00 AM,2.39,44.67,,,,,
12459,12/22/19 07:00:00 AM,2.40,44.64,,,,,
12460,12/22/19 07:15:00 AM,2.41,44.60,,,,,
12461,12/22/19 07:30:00 AM,2.39,44.53,,,,,
12462,12/22/19 07:45:00 AM,2.42,44.49,,,,,
12463,12/22/19 08:00:00 AM,2.44,44.42,,,,,
12464,12/22/19 08:15:00 AM,2.45,44.38,,,,,
12465,12/22/19 08:30:00 AM,2.45,44.35,,,,,
12466,12/22/19 08:45:00 AM,2.45,44.31,,,,,
12467,12/22/19 09:00:00 AM,2.46,44.28,,,,,
12468,12/22/19 09:15:00 AM,2.44,44.28,,,,,
12469,12/22/19 09:30:00 AM,2.45,44.31,,,,,
12470,12/22/19 09:45:00 AM,2.47,44.35,,,,,
12471,12/22/19 10:00:00 AM,2.54,44.46,,,,,
12472,12/22/19 10:15:00 AM,2.64,44.53,,,,,
12473,12/22/19 10:30:00 AM,2.73,44.64,,,,,
12474,12/22/19 10:45:00 AM,2.83,44.74,,,,,
12475,12/22/19 11:00:00 AM,2.91,44.82,,,,,
12476,12/22/19 11:15:00 AM,2.93,44.92,,,,,
12477,12/22/19 11:30:00 AM,3.33,45.07,,,,,
12478,12/22/19 11:45:00 AM,3.45,45.18,,,,,
12479,12/22/19 12:00:00 PM,3.60,45.32,,,,,
12480,12/22/19 12:15:00 PM,3.68,45.50,,,,,
12481,12/22/19 12:30:00 PM,3.73,45.68,,,,,
12482,12/22/19 12:45:00 PM,3.78,45.90,,,,,
12483,12/22/19 01:00:00 PM,3.76,46.11,,,,,
12484,12/22/19 01:15:00 PM,3.54,46.36,,,,,
12485,12/22/19 01:30:00 PM,3.62,46.65,,,,,
12486,12/22/19 01:45:00 PM,3.64,46.87,,,,,
12487,12/22/19 02:00:00 PM,3.53,47.01,,,,,
12488,12/22/19 02:15:00 PM,3.50,47.16,,,,,
12489,12/22/19 02:30:00 PM,3.61,47.30,,,,,
12490,12/22/19 02:45:00 PM,3.29,47.41,,,,,
12491,12/22/19 03:00:00 PM,3.58,47.52,,,,,
12492,12/22/19 03:15:00 PM,3.66,47.70,,,,,
12493,12/22/19 03:30:00 PM,3.81,47.84,,,,,
12494,12/22/19 03:45:00 PM,3.86,47.98,,,,,
12495,12/22/19 04:00:00 PM,4.01,48.13,,,,,
12496,12/22/19 04:15:00 PM,4.02,48.24,,,,,
12497,12/22/19 04:30:00 PM,4.10,48.34,,,,,
12498,12/22/19 04:45:00 PM,4.24,48.42,,,,,
12499,12/22/19 05:00:00 PM,4.13,48.52,,,,,
12500,12/22/19 05:15:00 PM,4.23,48.56,,,,,
12501,12/22/19 05:30:00 PM,4.29,48.56,,,,,
12502,12/22/19 05:45:00 PM,4.24,48.56,,,,,
12503,12/22/19 06:00:00 PM,4.27,48.52,,,,,
12504,12/22/19 06:15:00 PM,4.30,48.45,,,,,
12505,12/22/19 06:30:00 PM,4.39,48.38,,,,,
12506,12/22/19 06:45:00 PM,4.48,48.27,,,,,
12507,12/22/19 07:00:00 PM,4.52,48.09,,,,,
12508,12/22/19 07:15:00 PM,4.54,47.84,,,,,
12509,12/22/19 07:30:00 PM,4.53,47.66,,,,,
12510,12/22/19 07:45:00 PM,4.51,47.44,,,,,
12511,12/22/19 08:00:00 PM,4.47,47.26,,,,,
12512,12/22/19 08:15:00 PM,4.43,47.08,,,,,
12513,12/22/19 08:30:00 PM,4.38,46.94,,,,,
12514,12/22/19 08:45:00 PM,4.33,46.76,,,,,
12515,12/22/19 09:00:00 PM,4.25,46.62,,,,,
12516,12/22/19 09:15:00 PM,4.20,46.47,,,,,
12517,12/22/19 09:30:00 PM,4.15,46.33,,,,,
12518,12/22/19 09:45:00 PM,4.12,46.18,,,,,
12519,12/22/19 10:00:00 PM,4.07,46.04,,,,,
12520,12/22/19 10:15:00 PM,4.02,45.93,,,,,
12521,12/22/19 10:30:00 PM,3.96,45.79,,,,,
12522,12/22/19 10:45:00 PM,3.92,45.64,,,,,
12523,12/22/19 11:00:00 PM,3.87,45.50,,,,,
12524,12/22/19 11:15:00 PM,3.82,45.43,,,,,
12525,12/22/19 11:30:00 PM,3.77,45.32,,,,,
12526,12/22/19 11:45:00 PM,3.72,45.25,,,,,
12527,12/23/19 12:00:00 AM,3.65,45.14,,,,,
12528,12/23/19 12:15:00 AM,3.37,45.10,,,,,
12529,12/23/19 12:30:00 AM,3.26,45.03,,,,,
12530,12/23/19 12:45:00 AM,3.62,44.96,,,,,
12531,12/23/19 01:00:00 AM,3.76,44.82,,,,,
12532,12/23/19 01:15:00 AM,3.76,44.67,,,,,
12533,12/23/19 01:30:00 AM,3.80,44.56,,,,,
12534,12/23/19 01:45:00 AM,3.74,44.53,,,,,
12535,12/23/19 02:00:00 AM,3.61,44.46,,,,,
12536,12/23/19 02:15:00 AM,3.55,44.38,,,,,
12537,12/23/19 02:30:00 AM,3.52,44.31,,,,,
12538,12/23/19 02:45:00 AM,3.46,44.24,,,,,
12539,12/23/19 03:00:00 AM,3.41,44.17,,,,,
12540,12/23/19 03:15:00 AM,3.35,44.13,,,,,
12541,12/23/19 03:30:00 AM,3.30,44.10,,,,,
12542,12/23/19 03:45:00 AM,3.27,44.06,,,,,
12543,12/23/19 04:00:00 AM,3.27,44.02,,,,,
12544,12/23/19 04:15:00 AM,3.29,43.99,,,,,
12545,12/23/19 04:30:00 AM,3.28,43.95,,,,,
12546,12/23/19 04:45:00 AM,3.23,43.95,,,,,
12547,12/23/19 05:00:00 AM,3.22,43.92,,,,,
12548,12/23/19 05:15:00 AM,3.20,43.92,,,,,
12549,12/23/19 05:30:00 AM,3.21,43.88,,,,,
12550,12/23/19 05:45:00 AM,3.17,43.84,,,,,
12551,12/23/19 06:00:00 AM,3.16,43.81,,,,,
12552,12/23/19 06:15:00 AM,3.14,43.81,,,,,
12553,12/23/19 06:30:00 AM,3.14,43.77,,,,,
12554,12/23/19 06:45:00 AM,3.14,43.77,,,,,
12555,12/23/19 07:00:00 AM,3.14,43.74,,,,,
12556,12/23/19 07:15:00 AM,3.07,43.70,,,,,
12557,12/23/19 07:30:00 AM,2.93,43.66,,,,,
12558,12/23/19 07:45:00 AM,2.96,43.63,,,,,
12559,12/23/19 08:00:00 AM,3.10,43.63,,,,,
12560,12/23/19 08:15:00 AM,3.18,43.70,,,,,
12561,12/23/19 08:30:00 AM,3.23,43.74,,,,,
12562,12/23/19 08:45:00 AM,3.30,43.84,,,,,
12563,12/23/19 09:00:00 AM,3.37,43.92,,,,,
12564,12/23/19 09:15:00 AM,3.56,44.02,,,,,
12565,12/23/19 09:30:00 AM,3.60,44.17,,,,,
12566,12/23/19 09:45:00 AM,3.63,44.35,,,,,
12567,12/23/19 10:00:00 AM,3.68,44.60,,,,,
12568,12/23/19 10:15:00 AM,3.75,44.89,,,,,
12569,12/23/19 10:30:00 AM,3.85,45.21,,,,,
12570,12/23/19 10:45:00 AM,3.88,45.54,,,,,
12571,12/23/19 11:00:00 AM,3.89,45.79,,,,,
12572,12/23/19 11:15:00 AM,4.15,45.93,,,,,
12573,12/23/19 11:30:00 AM,4.77,46.11,,,,,
12574,12/23/19 11:45:00 AM,4.77,46.26,,,,,
12575,12/23/19 12:00:00 PM,4.71,46.40,,,,,
12576,12/23/19 12:15:00 PM,4.89,46.62,,,,,
12577,12/23/19 12:30:00 PM,4.92,46.98,,,,,
12578,12/23/19 12:45:00 PM,4.99,47.16,,,,,
12579,12/23/19 01:00:00 PM,5.18,47.30,,,,,
12580,12/23/19 01:15:00 PM,5.22,47.48,,,,,
12581,12/23/19 01:30:00 PM,5.31,47.80,,,,,
12582,12/23/19 01:45:00 PM,5.41,48.20,,,,,
12583,12/23/19 02:00:00 PM,5.48,48.63,,,,,
12584,12/23/19 02:15:00 PM,5.68,49.03,,,,,
12585,12/23/19 02:30:00 PM,5.71,49.28,,,,,
12586,12/23/19 02:45:00 PM,5.78,49.35,,,,,
12587,12/23/19 03:00:00 PM,5.86,49.42,,,,,
12588,12/23/19 03:15:00 PM,5.87,49.50,,,,,
12589,12/23/19 03:30:00 PM,5.88,49.42,,,,,
12590,12/23/19 03:45:00 PM,5.87,49.39,,,,,
12591,12/23/19 04:00:00 PM,5.89,49.39,,,,,
12592,12/23/19 04:15:00 PM,5.97,49.68,,,,,
12593,12/23/19 04:30:00 PM,5.98,49.86,,,,,
12594,12/23/19 04:45:00 PM,5.95,50.07,,,,,
12595,12/23/19 05:00:00 PM,6.00,50.32,,,,,
12596,12/23/19 05:15:00 PM,5.98,50.29,,,,,
12597,12/23/19 05:30:00 PM,5.90,50.11,,,,,
12598,12/23/19 05:45:00 PM,5.86,49.86,,,,,
12599,12/23/19 06:00:00 PM,5.81,49.60,,,,,
12600,12/23/19 06:15:00 PM,5.77,49.32,,,,,
12601,12/23/19 06:30:00 PM,5.71,49.10,,,,,
12602,12/23/19 06:45:00 PM,5.64,48.81,,,,,
12603,12/23/19 07:00:00 PM,5.58,48.56,,,,,
12604,12/23/19 07:15:00 PM,5.47,48.31,,,,,
12605,12/23/19 07:30:00 PM,5.37,48.02,,,,,
12606,12/23/19 07:45:00 PM,5.27,47.77,,,,,
12607,12/23/19 08:00:00 PM,5.17,47.52,,,,,
12608,12/23/19 08:15:00 PM,5.05,47.34,,,,,
12609,12/23/19 08:30:00 PM,4.96,47.16,,,,,
12610,12/23/19 08:45:00 PM,4.88,47.05,,,,,
12611,12/23/19 09:00:00 PM,4.80,46.87,,,,,
12612,12/23/19 09:15:00 PM,4.72,46.76,,,,,
12613,12/23/19 09:30:00 PM,4.65,46.62,,,,,
12614,12/23/19 09:45:00 PM,4.59,46.51,,,,,
12615,12/23/19 10:00:00 PM,4.53,46.36,,,,,
12616,12/23/19 10:15:00 PM,4.49,46.26,,,,,
12617,12/23/19 10:30:00 PM,4.44,46.18,,,,,
12618,12/23/19 10:45:00 PM,4.40,46.04,,,,,
12619,12/23/19 11:00:00 PM,4.37,45.93,,,,,
12620,12/23/19 11:15:00 PM,4.31,45.86,,,,,
12621,12/23/19 11:30:00 PM,4.28,45.75,,,,,
12622,12/23/19 11:45:00 PM,4.25,45.64,,,,,
12623,12/24/19 12:00:00 AM,4.22,45.54,,,,,
12624,12/24/19 12:15:00 AM,4.19,45.43,,,,,
12625,12/24/19 12:30:00 AM,4.15,45.36,,,,,
12626,12/24/19 12:45:00 AM,4.11,45.25,,,,,
12627,12/24/19 01:00:00 AM,4.09,45.14,,,,,
12628,12/24/19 01:15:00 AM,4.06,45.07,,,,,
12629,12/24/19 01:30:00 AM,4.04,44.96,,,,,
12630,12/24/19 01:45:00 AM,4.03,44.89,,,,,
12631,12/24/19 02:00:00 AM,4.01,44.78,,,,,
12632,12/24/19 02:15:00 AM,3.99,44.71,,,,,
12633,12/24/19 02:30:00 AM,3.97,44.64,,,,,
12634,12/24/19 02:45:00 AM,3.89,44.56,,,,,
12635,12/24/19 03:00:00 AM,3.92,44.49,,,,,
12636,12/24/19 03:15:00 AM,3.89,44.46,,,,,
12637,12/24/19 03:30:00 AM,3.87,44.35,,,,,
12638,12/24/19 03:45:00 AM,3.86,44.28,,,,,
12639,12/24/19 04:00:00 AM,3.84,44.24,,,,,
12640,12/24/19 04:15:00 AM,3.83,44.13,,,,,
12641,12/24/19 04:30:00 AM,3.83,44.06,,,,,
12642,12/24/19 04:45:00 AM,3.84,43.99,,,,,
12643,12/24/19 05:00:00 AM,3.85,43.92,,,,,
12644,12/24/19 05:15:00 AM,3.86,43.84,,,,,
12645,12/24/19 05:30:00 AM,3.87,43.77,,,,,
12646,12/24/19 05:45:00 AM,3.88,43.74,,,,,
12647,12/24/19 06:00:00 AM,3.86,43.70,,,,,
12648,12/24/19 06:15:00 AM,3.85,43.63,,,,,
12649,12/24/19 06:30:00 AM,3.85,43.59,,,,,
12650,12/24/19 06:45:00 AM,3.84,43.56,,,,,
12651,12/24/19 07:00:00 AM,3.82,43.48,,,,,
12652,12/24/19 07:15:00 AM,3.80,43.45,,,,,
12653,12/24/19 07:30:00 AM,3.79,43.45,,,,,
12654,12/24/19 07:45:00 AM,3.80,43.45,,,,,
12655,12/24/19 08:00:00 AM,3.83,43.48,,,,,
12656,12/24/19 08:15:00 AM,3.88,43.56,,,,,
12657,12/24/19 08:30:00 AM,3.95,43.63,,,,,
12658,12/24/19 08:45:00 AM,4.03,43.74,,,,,
12659,12/24/19 09:00:00 AM,4.12,43.88,,,,,
12660,12/24/19 09:15:00 AM,4.22,44.06,,,,,
12661,12/24/19 09:30:00 AM,4.35,44.28,,,,,
12662,12/24/19 09:45:00 AM,4.46,44.56,,,,,
12663,12/24/19 10:00:00 AM,4.59,44.92,,,,,
12664,12/24/19 10:15:00 AM,4.71,45.39,,,,,
12665,12/24/19 10:30:00 AM,4.86,45.90,,,,,
12666,12/24/19 10:45:00 AM,4.98,46.36,,,,,
12667,12/24/19 11:00:00 AM,5.09,46.76,,,,,
12668,12/24/19 11:15:00 AM,5.20,47.16,,,,,
12669,12/24/19 11:30:00 AM,5.28,47.48,,,,,
12670,12/24/19 11:45:00 AM,5.38,47.91,,,,,
12671,12/24/19 12:00:00 PM,5.47,48.70,,,,,
12672,12/24/19 12:15:00 PM,5.54,49.46,,,,,
12673,12/24/19 12:30:00 PM,5.61,50.11,,,,,
12674,12/24/19 12:45:00 PM,5.62,50.68,,,,,
12675,12/24/19 01:00:00 PM,5.63,51.26,,,,,
12676,12/24/19 01:15:00 PM,5.64,51.58,,,,,
12677,12/24/19 01:30:00 PM,5.65,51.80,,,,,
12678,12/24/19 01:45:00 PM,5.65,51.84,,,,,
12679,12/24/19 02:00:00 PM,5.65,51.98,,,,,
12680,12/24/19 02:15:00 PM,5.64,51.98,,,,,
12681,12/24/19 02:30:00 PM,5.64,52.20,,,,,
12682,12/24/19 02:45:00 PM,5.66,52.66,,,,,
12683,12/24/19 03:00:00 PM,5.65,53.06,,,,,
12684,12/24/19 03:15:00 PM,5.63,53.20,,,,,
12685,12/24/19 03:30:00 PM,5.61,53.31,,,,,
12686,12/24/19 03:45:00 PM,5.59,53.20,,,,,
12687,12/24/19 04:00:00 PM,5.60,53.42,,,,,
12688,12/24/19 04:15:00 PM,5.56,53.53,,,,,
12689,12/24/19 04:30:00 PM,5.52,53.24,,,,,
12690,12/24/19 04:45:00 PM,5.49,52.92,,,,,
12691,12/24/19 05:00:00 PM,5.56,52.88,,,,,
12692,12/24/19 05:15:00 PM,5.58,52.88,,,,,
12693,12/24/19 05:30:00 PM,5.57,53.06,,,,,
12694,12/24/19 05:45:00 PM,5.54,52.88,,,,,
12695,12/24/19 06:00:00 PM,5.49,52.59,,,,,
12696,12/24/19 06:15:00 PM,5.43,52.30,,,,,
12697,12/24/19 06:30:00 PM,5.38,51.98,,,,,
12698,12/24/19 06:45:00 PM,5.30,51.66,,,,,
12699,12/24/19 07:00:00 PM,5.23,51.26,,,,,
12700,12/24/19 07:15:00 PM,5.13,50.83,,,,,
12701,12/24/19 07:30:00 PM,5.03,50.43,,,,,
12702,12/24/19 07:45:00 PM,4.94,50.11,,,,,
12703,12/24/19 08:00:00 PM,4.84,49.82,,,,,
12704,12/24/19 08:15:00 PM,4.74,49.53,,,,,
12705,12/24/19 08:30:00 PM,4.63,49.24,,,,,
12706,12/24/19 08:45:00 PM,4.54,48.99,,,,,
12707,12/24/19 09:00:00 PM,4.45,48.78,,,,,
12708,12/24/19 09:15:00 PM,4.37,48.56,,,,,
12709,12/24/19 09:30:00 PM,4.27,48.38,,,,,
12710,12/24/19 09:45:00 PM,4.20,48.20,,,,,
12711,12/24/19 10:00:00 PM,4.14,48.02,,,,,
12712,12/24/19 10:15:00 PM,4.08,47.88,,,,,
12713,12/24/19 10:30:00 PM,4.01,47.73,,,,,
12714,12/24/19 10:45:00 PM,3.96,47.59,,,,,
12715,12/24/19 11:00:00 PM,3.94,47.44,,,,,
12716,12/24/19 11:15:00 PM,3.90,47.34,,,,,
12717,12/24/19 11:30:00 PM,3.89,47.26,,,,,
12718,12/24/19 11:45:00 PM,3.85,47.16,,,,,
12719,12/25/19 12:00:00 AM,3.83,47.05,,,,,
12720,12/25/19 12:15:00 AM,3.79,46.98,,,,,
12721,12/25/19 12:30:00 AM,3.77,46.87,,,,,
12722,12/25/19 12:45:00 AM,3.74,46.76,,,,,
12723,12/25/19 01:00:00 AM,3.72,46.65,,,,,
12724,12/25/19 01:15:00 AM,3.69,46.58,,,,,
12725,12/25/19 01:30:00 AM,3.66,46.47,,,,,
12726,12/25/19 01:45:00 AM,3.64,46.36,,,,,
12727,12/25/19 02:00:00 AM,3.61,46.26,,,,,
12728,12/25/19 02:15:00 AM,3.60,46.15,,,,,
12729,12/25/19 02:30:00 AM,3.58,46.00,,,,,
12730,12/25/19 02:45:00 AM,3.56,45.90,,,,,
12731,12/25/19 03:00:00 AM,3.54,45.72,,,,,
12732,12/25/19 03:15:00 AM,3.52,45.50,,,,,
12733,12/25/19 03:30:00 AM,3.50,45.28,,,,,
12734,12/25/19 03:45:00 AM,3.48,45.10,,,,,
12735,12/25/19 04:00:00 AM,3.46,44.89,,,,,
12736,12/25/19 04:15:00 AM,3.44,44.78,,,,,
12737,12/25/19 04:30:00 AM,3.42,44.74,,,,,
12738,12/25/19 04:45:00 AM,3.40,44.71,,,,,
12739,12/25/19 05:00:00 AM,3.37,44.67,,,,,
12740,12/25/19 05:15:00 AM,3.32,44.67,,,,,
12741,12/25/19 05:30:00 AM,3.27,44.64,,,,,
12742,12/25/19 05:45:00 AM,3.23,44.56,,,,,
12743,12/25/19 06:00:00 AM,3.20,44.49,,,,,
12744,12/25/19 06:15:00 AM,3.16,44.38,,,,,
12745,12/25/19 06:30:00 AM,3.13,44.35,,,,,
12746,12/25/19 06:45:00 AM,3.11,44.28,,,,,
12747,12/25/19 07:00:00 AM,3.10,44.24,,,,,
12748,12/25/19 07:15:00 AM,3.09,44.20,,,,,
12749,12/25/19 07:30:00 AM,3.09,44.17,,,,,
12750,12/25/19 07:45:00 AM,3.07,44.13,,,,,
12751,12/25/19 08:00:00 AM,3.07,44.13,,,,,
12752,12/25/19 08:15:00 AM,3.09,44.20,,,,,
12753,12/25/19 08:30:00 AM,3.12,44.38,,,,,
12754,12/25/19 08:45:00 AM,3.18,44.71,,,,,
12755,12/25/19 09:00:00 AM,3.25,45.21,,,,,
12756,12/25/19 09:15:00 AM,3.35,45.72,,,,,
12757,12/25/19 09:30:00 AM,3.45,46.26,,,,,
12758,12/25/19 09:45:00 AM,3.58,46.80,,,,,
12759,12/25/19 10:00:00 AM,3.68,47.44,,,,,
12760,12/25/19 10:15:00 AM,3.78,48.20,,,,,
12761,12/25/19 10:30:00 AM,3.87,48.88,,,,,
12762,12/25/19 10:45:00 AM,3.97,49.53,,,,,
12763,12/25/19 11:00:00 AM,4.05,50.11,,,,,
12764,12/25/19 11:15:00 AM,4.14,50.65,,,,,
12765,12/25/19 11:30:00 AM,4.22,51.12,,,,,
12766,12/25/19 11:45:00 AM,4.30,51.66,,,,,
12767,12/25/19 12:00:00 PM,4.37,52.23,,,,,
12768,12/25/19 12:15:00 PM,4.43,52.74,,,,,
12769,12/25/19 12:30:00 PM,4.47,53.35,,,,,
12770,12/25/19 12:45:00 PM,4.50,53.64,,,,,
12771,12/25/19 01:00:00 PM,4.54,53.89,,,,,
12772,12/25/19 01:15:00 PM,4.57,54.07,,,,,
12773,12/25/19 01:30:00 PM,4.56,54.50,,,,,
12774,12/25/19 01:45:00 PM,4.56,55.36,,,,,
12775,12/25/19 02:00:00 PM,4.52,56.23,,,,,
12776,12/25/19 02:15:00 PM,4.50,57.02,,,,,
12777,12/25/19 02:30:00 PM,4.44,57.60,,,,,
12778,12/25/19 02:45:00 PM,4.41,58.10,,,,,
12779,12/25/19 03:00:00 PM,4.36,58.82,,,,,
