"Plot Title: 21223042"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21223042, SEN S/N: 21223042)","Temp, °C (LGR S/N: 21223042, SEN S/N: 21223042)","End Of File (LGR S/N: 21223042)"
16111,05/11/22 01:30:00 PM,-0.04,9.72,
16112,05/11/22 01:35:00 PM,-0.04,9.74,
16113,05/11/22 01:40:00 PM,-0.04,9.76,
16114,05/11/22 01:45:00 PM,-0.04,9.78,
16115,05/11/22 01:50:00 PM,-0.04,9.80,
16116,05/11/22 01:55:00 PM,-0.04,9.82,
16117,05/11/22 02:00:00 PM,-0.04,9.84,
16118,05/11/22 02:05:00 PM,-0.04,9.88,
16119,05/11/22 02:10:00 PM,-0.05,9.90,
16120,05/11/22 02:15:00 PM,-0.04,9.94,
16121,05/11/22 02:20:00 PM,-0.04,9.98,
16122,05/11/22 02:25:00 PM,-0.05,10.02,
16123,05/11/22 02:30:00 PM,-0.05,10.06,
16124,05/11/22 02:35:00 PM,-0.05,10.12,
16125,05/11/22 02:40:00 PM,-0.05,10.16,
16126,05/11/22 02:45:00 PM,-0.05,10.22,
16127,05/11/22 02:50:00 PM,-0.05,10.28,
16128,05/11/22 02:55:00 PM,-0.05,10.34,
16129,05/11/22 03:00:00 PM,-0.05,10.40,
16130,05/11/22 03:05:00 PM,-0.05,10.46,
16131,05/11/22 03:10:00 PM,-0.05,10.52,
16132,05/11/22 03:15:00 PM,-0.05,10.56,
16133,05/11/22 03:20:00 PM,-0.05,10.62,
16134,05/11/22 03:25:00 PM,-0.05,10.66,
16135,05/11/22 03:30:00 PM,-0.05,10.68,
16136,05/11/22 03:35:00 PM,-0.05,10.72,
16137,05/11/22 03:40:00 PM,-0.05,10.74,
16138,05/11/22 03:45:00 PM,-0.05,10.78,
16139,05/11/22 03:50:00 PM,-0.05,10.80,
16140,05/11/22 03:55:00 PM,-0.05,10.82,
16141,05/11/22 04:00:00 PM,-0.05,10.82,
16142,05/11/22 04:05:00 PM,-0.05,10.84,
16143,05/11/22 04:10:00 PM,-0.05,10.86,
16144,05/11/22 04:15:00 PM,-0.05,10.86,
16145,05/11/22 04:20:00 PM,-0.05,10.86,
16146,05/11/22 04:25:00 PM,-0.05,10.86,
16147,05/11/22 04:30:00 PM,-0.05,10.84,
16148,05/11/22 04:35:00 PM,-0.05,10.82,
16149,05/11/22 04:40:00 PM,-0.05,10.80,
16150,05/11/22 04:45:00 PM,-0.04,10.78,
16151,05/11/22 04:50:00 PM,-0.04,10.76,
16152,05/11/22 04:55:00 PM,-0.04,10.72,
16153,05/11/22 05:00:00 PM,-0.05,10.70,
16154,05/11/22 05:05:00 PM,-0.04,10.68,
16155,05/11/22 05:10:00 PM,-0.04,10.66,
16156,05/11/22 05:15:00 PM,-0.04,10.62,
16157,05/11/22 05:20:00 PM,-0.04,10.60,
16158,05/11/22 05:25:00 PM,-0.04,10.56,
16159,05/11/22 05:30:00 PM,-0.04,10.54,
16160,05/11/22 05:35:00 PM,-0.04,10.50,
16161,05/11/22 05:40:00 PM,-0.04,10.46,
16162,05/11/22 05:45:00 PM,-0.04,10.44,
16163,05/11/22 05:50:00 PM,-0.04,10.40,
16164,05/11/22 05:55:00 PM,-0.04,10.36,
16165,05/11/22 06:00:00 PM,-0.04,10.32,
16166,05/11/22 06:05:00 PM,-0.04,10.30,
16167,05/11/22 06:10:00 PM,-0.04,10.26,
16168,05/11/22 06:15:00 PM,-0.04,10.22,
16169,05/11/22 06:20:00 PM,-0.04,10.20,
16170,05/11/22 06:25:00 PM,-0.04,10.16,
16171,05/11/22 06:30:00 PM,-0.04,10.12,
16172,05/11/22 06:35:00 PM,-0.04,10.08,
16173,05/11/22 06:40:00 PM,-0.04,10.04,
16174,05/11/22 06:45:00 PM,-0.04,10.02,
16175,05/11/22 06:50:00 PM,-0.04,9.98,
16176,05/11/22 06:55:00 PM,-0.04,9.96,
16177,05/11/22 07:00:00 PM,-0.04,9.94,
16178,05/11/22 07:05:00 PM,-0.04,9.90,
16179,05/11/22 07:10:00 PM,-0.04,9.88,
16180,05/11/22 07:15:00 PM,-0.04,9.86,
16181,05/11/22 07:20:00 PM,-0.04,9.84,
16182,05/11/22 07:25:00 PM,-0.04,9.82,
16183,05/11/22 07:30:00 PM,-0.04,9.80,
16184,05/11/22 07:35:00 PM,-0.04,9.78,
16185,05/11/22 07:40:00 PM,-0.04,9.76,
16186,05/11/22 07:45:00 PM,-0.04,9.74,
16187,05/11/22 07:50:00 PM,-0.04,9.74,
16188,05/11/22 07:55:00 PM,-0.04,9.72,
16189,05/11/22 08:00:00 PM,-0.04,9.70,
16190,05/11/22 08:05:00 PM,-0.04,9.70,
16191,05/11/22 08:10:00 PM,-0.04,9.68,
16192,05/11/22 08:15:00 PM,-0.04,9.66,
16193,05/11/22 08:20:00 PM,-0.04,9.64,
16194,05/11/22 08:25:00 PM,-0.04,9.62,
16195,05/11/22 08:30:00 PM,-0.04,9.60,
16196,05/11/22 08:35:00 PM,-0.04,9.60,
16197,05/11/22 08:40:00 PM,-0.04,9.58,
16198,05/11/22 08:45:00 PM,-0.04,9.56,
16199,05/11/22 08:50:00 PM,-0.04,9.56,
16200,05/11/22 08:55:00 PM,-0.04,9.54,
16201,05/11/22 09:00:00 PM,-0.04,9.54,
16202,05/11/22 09:05:00 PM,-0.04,9.52,
16203,05/11/22 09:10:00 PM,-0.04,9.50,
16204,05/11/22 09:15:00 PM,-0.04,9.48,
16205,05/11/22 09:20:00 PM,-0.04,9.48,
16206,05/11/22 09:25:00 PM,-0.04,9.46,
16207,05/11/22 09:30:00 PM,-0.04,9.46,
16208,05/11/22 09:35:00 PM,-0.04,9.44,
16209,05/11/22 09:40:00 PM,-0.04,9.42,
16210,05/11/22 09:45:00 PM,-0.04,9.40,
16211,05/11/22 09:50:00 PM,-0.04,9.40,
16212,05/11/22 09:55:00 PM,-0.04,9.38,
16213,05/11/22 10:00:00 PM,-0.04,9.38,
16214,05/11/22 10:05:00 PM,-0.04,9.36,
16215,05/11/22 10:10:00 PM,-0.04,9.36,
16216,05/11/22 10:15:00 PM,-0.04,9.34,
16217,05/11/22 10:20:00 PM,-0.04,9.34,
16218,05/11/22 10:25:00 PM,-0.04,9.32,
16219,05/11/22 10:30:00 PM,-0.04,9.32,
16220,05/11/22 10:35:00 PM,-0.04,9.32,
16221,05/11/22 10:40:00 PM,-0.04,9.30,
16222,05/11/22 10:45:00 PM,-0.04,9.30,
16223,05/11/22 10:50:00 PM,-0.04,9.30,
16224,05/11/22 10:55:00 PM,-0.04,9.30,
16225,05/11/22 11:00:00 PM,-0.04,9.28,
16226,05/11/22 11:05:00 PM,-0.04,9.28,
16227,05/11/22 11:10:00 PM,-0.04,9.28,
16228,05/11/22 11:15:00 PM,-0.04,9.28,
16229,05/11/22 11:20:00 PM,-0.04,9.28,
16230,05/11/22 11:25:00 PM,-0.04,9.28,
16231,05/11/22 11:30:00 PM,-0.04,9.28,
16232,05/11/22 11:35:00 PM,-0.04,9.28,
16233,05/11/22 11:40:00 PM,-0.04,9.28,
16234,05/11/22 11:45:00 PM,-0.04,9.28,
16235,05/11/22 11:50:00 PM,-0.04,9.28,
16236,05/11/22 11:55:00 PM,-0.04,9.28,
16237,05/12/22 12:00:00 AM,-0.04,9.28,
16238,05/12/22 12:05:00 AM,-0.04,9.28,
16239,05/12/22 12:10:00 AM,-0.04,9.28,
16240,05/12/22 12:15:00 AM,-0.04,9.26,
16241,05/12/22 12:20:00 AM,-0.04,9.28,
16242,05/12/22 12:25:00 AM,-0.04,9.26,
16243,05/12/22 12:30:00 AM,-0.04,9.26,
16244,05/12/22 12:35:00 AM,-0.04,9.26,
16245,05/12/22 12:40:00 AM,-0.04,9.26,
16246,05/12/22 12:45:00 AM,-0.04,9.26,
16247,05/12/22 12:50:00 AM,-0.04,9.26,
16248,05/12/22 12:55:00 AM,-0.04,9.26,
16249,05/12/22 01:00:00 AM,-0.04,9.26,
16250,05/12/22 01:05:00 AM,-0.04,9.26,
16251,05/12/22 01:10:00 AM,-0.04,9.26,
16252,05/12/22 01:15:00 AM,-0.04,9.26,
16253,05/12/22 01:20:00 AM,-0.04,9.26,
16254,05/12/22 01:25:00 AM,-0.04,9.26,
16255,05/12/22 01:30:00 AM,-0.04,9.26,
16256,05/12/22 01:35:00 AM,-0.04,9.26,
16257,05/12/22 01:40:00 AM,-0.04,9.26,
16258,05/12/22 01:45:00 AM,-0.04,9.26,
16259,05/12/22 01:50:00 AM,-0.04,9.26,
16260,05/12/22 01:55:00 AM,-0.04,9.26,
16261,05/12/22 02:00:00 AM,-0.04,9.26,
16262,05/12/22 02:05:00 AM,-0.04,9.26,
16263,05/12/22 02:10:00 AM,-0.04,9.26,
16264,05/12/22 02:15:00 AM,-0.04,9.26,
16265,05/12/22 02:20:00 AM,-0.04,9.26,
16266,05/12/22 02:25:00 AM,-0.04,9.26,
16267,05/12/22 02:30:00 AM,-0.04,9.26,
16268,05/12/22 02:35:00 AM,-0.04,9.26,
16269,05/12/22 02:40:00 AM,-0.04,9.26,
16270,05/12/22 02:45:00 AM,-0.04,9.26,
16271,05/12/22 02:50:00 AM,-0.04,9.26,
16272,05/12/22 02:55:00 AM,-0.04,9.26,
16273,05/12/22 03:00:00 AM,-0.04,9.26,
16274,05/12/22 03:05:00 AM,-0.04,9.24,
16275,05/12/22 03:10:00 AM,-0.04,9.24,
16276,05/12/22 03:15:00 AM,-0.04,9.26,
16277,05/12/22 03:20:00 AM,-0.04,9.24,
16278,05/12/22 03:25:00 AM,-0.04,9.24,
16279,05/12/22 03:30:00 AM,-0.04,9.24,
16280,05/12/22 03:35:00 AM,-0.04,9.24,
16281,05/12/22 03:40:00 AM,-0.04,9.26,
16282,05/12/22 03:45:00 AM,-0.04,9.24,
16283,05/12/22 03:50:00 AM,-0.04,9.24,
16284,05/12/22 03:55:00 AM,-0.04,9.26,
16285,05/12/22 04:00:00 AM,-0.04,9.24,
16286,05/12/22 04:05:00 AM,-0.04,9.24,
16287,05/12/22 04:10:00 AM,-0.04,9.24,
16288,05/12/22 04:15:00 AM,-0.04,9.24,
16289,05/12/22 04:20:00 AM,-0.04,9.24,
16290,05/12/22 04:25:00 AM,-0.04,9.24,
16291,05/12/22 04:30:00 AM,-0.04,9.24,
16292,05/12/22 04:35:00 AM,-0.04,9.24,
16293,05/12/22 04:40:00 AM,-0.04,9.24,
16294,05/12/22 04:45:00 AM,-0.04,9.24,
16295,05/12/22 04:50:00 AM,-0.04,9.24,
16296,05/12/22 04:55:00 AM,-0.04,9.24,
16297,05/12/22 05:00:00 AM,-0.04,9.24,
16298,05/12/22 05:05:00 AM,-0.04,9.24,
16299,05/12/22 05:10:00 AM,-0.04,9.24,
16300,05/12/22 05:15:00 AM,-0.04,9.24,
16301,05/12/22 05:20:00 AM,-0.04,9.22,
16302,05/12/22 05:25:00 AM,-0.04,9.22,
16303,05/12/22 05:30:00 AM,-0.04,9.22,
16304,05/12/22 05:35:00 AM,-0.04,9.22,
16305,05/12/22 05:40:00 AM,-0.04,9.22,
16306,05/12/22 05:45:00 AM,-0.04,9.22,
16307,05/12/22 05:50:00 AM,-0.04,9.20,
16308,05/12/22 05:55:00 AM,-0.04,9.20,
16309,05/12/22 06:00:00 AM,-0.04,9.20,
16310,05/12/22 06:05:00 AM,-0.04,9.20,
16311,05/12/22 06:10:00 AM,-0.04,9.20,
16312,05/12/22 06:15:00 AM,-0.04,9.18,
16313,05/12/22 06:20:00 AM,-0.04,9.18,
16314,05/12/22 06:25:00 AM,-0.04,9.18,
16315,05/12/22 06:30:00 AM,-0.04,9.18,
16316,05/12/22 06:35:00 AM,-0.04,9.16,
16317,05/12/22 06:40:00 AM,-0.04,9.16,
16318,05/12/22 06:45:00 AM,-0.04,9.16,
16319,05/12/22 06:50:00 AM,-0.04,9.16,
16320,05/12/22 06:55:00 AM,-0.04,9.14,
16321,05/12/22 07:00:00 AM,-0.04,9.14,
16322,05/12/22 07:05:00 AM,-0.04,9.14,
16323,05/12/22 07:10:00 AM,-0.04,9.14,
16324,05/12/22 07:15:00 AM,-0.04,9.14,
16325,05/12/22 07:20:00 AM,-0.04,9.14,
16326,05/12/22 07:25:00 AM,-0.04,9.14,
16327,05/12/22 07:30:00 AM,-0.04,9.14,
16328,05/12/22 07:35:00 AM,-0.04,9.14,
16329,05/12/22 07:40:00 AM,-0.04,9.14,
16330,05/12/22 07:45:00 AM,-0.04,9.14,
16331,05/12/22 07:50:00 AM,-0.04,9.16,
16332,05/12/22 07:55:00 AM,-0.04,9.16,
16333,05/12/22 08:00:00 AM,-0.04,9.18,
16334,05/12/22 08:05:00 AM,-0.04,9.20,
16335,05/12/22 08:10:00 AM,-0.04,9.22,
16336,05/12/22 08:15:00 AM,-0.04,9.24,
16337,05/12/22 08:20:00 AM,-0.04,9.26,
16338,05/12/22 08:25:00 AM,-0.04,9.28,
16339,05/12/22 08:30:00 AM,-0.04,9.32,
16340,05/12/22 08:35:00 AM,-0.04,9.34,
16341,05/12/22 08:40:00 AM,-0.04,9.38,
16342,05/12/22 08:45:00 AM,-0.04,9.40,
16343,05/12/22 08:50:00 AM,-0.05,9.44,
16344,05/12/22 08:55:00 AM,-0.05,9.48,
16345,05/12/22 09:00:00 AM,-0.05,9.50,
16346,05/12/22 09:05:00 AM,-0.04,9.54,
16347,05/12/22 09:10:00 AM,-0.05,9.58,
16348,05/12/22 09:15:00 AM,-0.05,9.62,
16349,05/12/22 09:20:00 AM,-0.05,9.66,
16350,05/12/22 09:25:00 AM,-0.05,9.68,
16351,05/12/22 09:30:00 AM,-0.05,9.72,
16352,05/12/22 09:35:00 AM,-0.05,9.76,
16353,05/12/22 09:40:00 AM,-0.05,9.78,
16354,05/12/22 09:45:00 AM,-0.05,9.82,
16355,05/12/22 09:50:00 AM,-0.05,9.84,
16356,05/12/22 09:55:00 AM,-0.05,9.88,
16357,05/12/22 10:00:00 AM,-0.05,9.92,
16358,05/12/22 10:05:00 AM,-0.05,9.96,
16359,05/12/22 10:10:00 AM,-0.05,10.02,
16360,05/12/22 10:15:00 AM,-0.05,10.06,
16361,05/12/22 10:20:00 AM,-0.05,10.10,
16362,05/12/22 10:25:00 AM,-0.05,10.14,
16363,05/12/22 10:30:00 AM,-0.05,10.16,
16364,05/12/22 10:35:00 AM,-0.05,10.20,
16365,05/12/22 10:40:00 AM,-0.05,10.22,
16366,05/12/22 10:45:00 AM,-0.05,10.24,
16367,05/12/22 10:50:00 AM,-0.05,10.26,
16368,05/12/22 10:55:00 AM,-0.05,10.28,
16369,05/12/22 11:00:00 AM,-0.05,10.32,
16370,05/12/22 11:05:00 AM,-0.05,10.34,
16371,05/12/22 11:10:00 AM,-0.05,10.36,
16372,05/12/22 11:15:00 AM,-0.05,10.40,
16373,05/12/22 11:20:00 AM,-0.05,10.42,
16374,05/12/22 11:25:00 AM,-0.05,10.44,
16375,05/12/22 11:30:00 AM,-0.05,10.48,
16376,05/12/22 11:35:00 AM,-0.05,10.50,
16377,05/12/22 11:40:00 AM,-0.05,10.54,
16378,05/12/22 11:45:00 AM,-0.05,10.56,
16379,05/12/22 11:50:00 AM,-0.05,10.60,
16380,05/12/22 11:55:00 AM,-0.05,10.62,
16381,05/12/22 12:00:00 PM,-0.05,10.64,
16382,05/12/22 12:05:00 PM,-0.05,10.66,
16383,05/12/22 12:10:00 PM,-0.05,10.68,
16384,05/12/22 12:15:00 PM,-0.05,10.70,
16385,05/12/22 12:20:00 PM,-0.05,10.70,
16386,05/12/22 12:25:00 PM,-0.05,10.72,
16387,05/12/22 12:30:00 PM,-0.05,10.72,
16388,05/12/22 12:35:00 PM,-0.05,10.74,
16389,05/12/22 12:40:00 PM,-0.05,10.74,
16390,05/12/22 12:45:00 PM,-0.05,10.76,
16391,05/12/22 12:50:00 PM,-0.05,10.78,
16392,05/12/22 12:55:00 PM,-0.05,10.78,
16393,05/12/22 01:00:00 PM,-0.05,10.80,
16394,05/12/22 01:05:00 PM,-0.05,10.82,
16395,05/12/22 01:10:00 PM,-0.05,10.84,
16396,05/12/22 01:15:00 PM,-0.05,10.86,
16397,05/12/22 01:20:00 PM,-0.05,10.88,
16398,05/12/22 01:25:00 PM,-0.05,10.90,
16399,05/12/22 01:30:00 PM,-0.05,10.92,
16400,05/12/22 01:35:00 PM,-0.05,10.94,
16401,05/12/22 01:40:00 PM,-0.05,10.96,
16402,05/12/22 01:45:00 PM,-0.05,10.98,
16403,05/12/22 01:50:00 PM,-0.05,11.00,
16404,05/12/22 01:55:00 PM,-0.05,11.02,
16405,05/12/22 02:00:00 PM,-0.05,11.02,
16406,05/12/22 02:05:00 PM,-0.05,11.04,
16407,05/12/22 02:10:00 PM,-0.05,11.04,
16408,05/12/22 02:15:00 PM,-0.05,11.02,
16409,05/12/22 02:20:00 PM,-0.05,11.02,
16410,05/12/22 02:25:00 PM,-0.05,11.02,
16411,05/12/22 02:30:00 PM,-0.05,11.02,
16412,05/12/22 02:35:00 PM,-0.05,11.00,
16413,05/12/22 02:40:00 PM,-0.05,11.00,
16414,05/12/22 02:45:00 PM,-0.05,11.00,
16415,05/12/22 02:50:00 PM,-0.05,10.98,
16416,05/12/22 02:55:00 PM,-0.05,10.98,
16417,05/12/22 03:00:00 PM,-0.05,10.98,
16418,05/12/22 03:05:00 PM,-0.05,10.98,
16419,05/12/22 03:10:00 PM,-0.04,10.96,
16420,05/12/22 03:15:00 PM,-0.05,10.96,
16421,05/12/22 03:20:00 PM,-0.05,10.94,
16422,05/12/22 03:25:00 PM,-0.04,10.94,
16423,05/12/22 03:30:00 PM,-0.04,10.92,
16424,05/12/22 03:35:00 PM,-0.05,10.90,
16425,05/12/22 03:40:00 PM,-0.04,10.90,
16426,05/12/22 03:45:00 PM,-0.04,10.88,
16427,05/12/22 03:50:00 PM,-0.04,10.86,
16428,05/12/22 03:55:00 PM,-0.04,10.84,
16429,05/12/22 04:00:00 PM,-0.04,10.82,
16430,05/12/22 04:05:00 PM,-0.04,10.80,
16431,05/12/22 04:10:00 PM,-0.04,10.80,
16432,05/12/22 04:15:00 PM,-0.04,10.78,
16433,05/12/22 04:20:00 PM,-0.04,10.76,
16434,05/12/22 04:25:00 PM,-0.04,10.74,
16435,05/12/22 04:30:00 PM,-0.04,10.72,
16436,05/12/22 04:35:00 PM,-0.04,10.68,
16437,05/12/22 04:40:00 PM,-0.04,10.66,
16438,05/12/22 04:45:00 PM,-0.04,10.64,
16439,05/12/22 04:50:00 PM,-0.04,10.60,
16440,05/12/22 04:55:00 PM,-0.04,10.56,
16441,05/12/22 05:00:00 PM,-0.04,10.54,
16442,05/12/22 05:05:00 PM,-0.04,10.50,
16443,05/12/22 05:10:00 PM,-0.04,10.46,
16444,05/12/22 05:15:00 PM,-0.04,10.44,
16445,05/12/22 05:20:00 PM,-0.04,10.40,
16446,05/12/22 05:25:00 PM,-0.04,10.36,
16447,05/12/22 05:30:00 PM,-0.04,10.32,
16448,05/12/22 05:35:00 PM,-0.04,10.30,
16449,05/12/22 05:40:00 PM,-0.04,10.26,
16450,05/12/22 05:45:00 PM,-0.04,10.24,
16451,05/12/22 05:50:00 PM,-0.04,10.20,
16452,05/12/22 05:55:00 PM,-0.04,10.18,
16453,05/12/22 06:00:00 PM,-0.04,10.14,
16454,05/12/22 06:05:00 PM,-0.04,10.12,
16455,05/12/22 06:10:00 PM,-0.04,10.10,
16456,05/12/22 06:15:00 PM,-0.04,10.08,
16457,05/12/22 06:20:00 PM,-0.04,10.04,
16458,05/12/22 06:25:00 PM,-0.04,10.02,
16459,05/12/22 06:30:00 PM,-0.04,10.00,
16460,05/12/22 06:35:00 PM,-0.04,9.96,
16461,05/12/22 06:40:00 PM,-0.04,9.94,
16462,05/12/22 06:45:00 PM,-0.04,9.92,
16463,05/12/22 06:50:00 PM,-0.04,9.90,
16464,05/12/22 06:55:00 PM,-0.04,9.88,
16465,05/12/22 07:00:00 PM,-0.04,9.86,
16466,05/12/22 07:05:00 PM,-0.04,9.84,
16467,05/12/22 07:10:00 PM,-0.04,9.82,
16468,05/12/22 07:15:00 PM,-0.04,9.80,
16469,05/12/22 07:20:00 PM,-0.04,9.78,
16470,05/12/22 07:25:00 PM,-0.04,9.76,
16471,05/12/22 07:30:00 PM,-0.04,9.76,
16472,05/12/22 07:35:00 PM,-0.04,9.74,
16473,05/12/22 07:40:00 PM,-0.04,9.72,
16474,05/12/22 07:45:00 PM,-0.04,9.70,
16475,05/12/22 07:50:00 PM,-0.04,9.68,
16476,05/12/22 07:55:00 PM,-0.04,9.66,
16477,05/12/22 08:00:00 PM,-0.04,9.66,
16478,05/12/22 08:05:00 PM,-0.04,9.64,
16479,05/12/22 08:10:00 PM,-0.04,9.62,
16480,05/12/22 08:15:00 PM,-0.04,9.62,
16481,05/12/22 08:20:00 PM,-0.04,9.60,
16482,05/12/22 08:25:00 PM,-0.04,9.60,
16483,05/12/22 08:30:00 PM,-0.04,9.58,
16484,05/12/22 08:35:00 PM,-0.04,9.56,
16485,05/12/22 08:40:00 PM,-0.04,9.56,
16486,05/12/22 08:45:00 PM,-0.04,9.54,
16487,05/12/22 08:50:00 PM,-0.04,9.52,
16488,05/12/22 08:55:00 PM,-0.04,9.52,
16489,05/12/22 09:00:00 PM,-0.04,9.50,
16490,05/12/22 09:05:00 PM,-0.04,9.50,
16491,05/12/22 09:10:00 PM,-0.04,9.48,
16492,05/12/22 09:15:00 PM,-0.04,9.48,
16493,05/12/22 09:20:00 PM,-0.04,9.46,
16494,05/12/22 09:25:00 PM,-0.04,9.46,
16495,05/12/22 09:30:00 PM,-0.04,9.46,
16496,05/12/22 09:35:00 PM,-0.04,9.44,
16497,05/12/22 09:40:00 PM,-0.04,9.44,
16498,05/12/22 09:45:00 PM,-0.04,9.44,
16499,05/12/22 09:50:00 PM,-0.04,9.42,
16500,05/12/22 09:55:00 PM,-0.04,9.42,
16501,05/12/22 10:00:00 PM,-0.04,9.42,
16502,05/12/22 10:05:00 PM,-0.04,9.40,
16503,05/12/22 10:10:00 PM,-0.04,9.40,
16504,05/12/22 10:15:00 PM,-0.04,9.40,
16505,05/12/22 10:20:00 PM,-0.04,9.40,
16506,05/12/22 10:25:00 PM,-0.04,9.40,
16507,05/12/22 10:30:00 PM,-0.04,9.38,
16508,05/12/22 10:35:00 PM,-0.04,9.38,
16509,05/12/22 10:40:00 PM,-0.04,9.38,
16510,05/12/22 10:45:00 PM,-0.04,9.38,
16511,05/12/22 10:50:00 PM,-0.04,9.36,
16512,05/12/22 10:55:00 PM,-0.04,9.36,
16513,05/12/22 11:00:00 PM,-0.04,9.36,
16514,05/12/22 11:05:00 PM,-0.04,9.36,
16515,05/12/22 11:10:00 PM,-0.04,9.36,
16516,05/12/22 11:15:00 PM,-0.04,9.36,
16517,05/12/22 11:20:00 PM,-0.04,9.36,
16518,05/12/22 11:25:00 PM,-0.04,9.36,
16519,05/12/22 11:30:00 PM,-0.04,9.34,
16520,05/12/22 11:35:00 PM,-0.04,9.34,
16521,05/12/22 11:40:00 PM,-0.04,9.34,
16522,05/12/22 11:45:00 PM,-0.04,9.34,
16523,05/12/22 11:50:00 PM,-0.04,9.34,
16524,05/12/22 11:55:00 PM,-0.04,9.34,
16525,05/13/22 12:00:00 AM,-0.04,9.34,
16526,05/13/22 12:05:00 AM,-0.04,9.34,
16527,05/13/22 12:10:00 AM,-0.04,9.34,
16528,05/13/22 12:15:00 AM,-0.04,9.34,
16529,05/13/22 12:20:00 AM,-0.04,9.34,
16530,05/13/22 12:25:00 AM,-0.04,9.34,
16531,05/13/22 12:30:00 AM,-0.04,9.34,
16532,05/13/22 12:35:00 AM,-0.04,9.34,
16533,05/13/22 12:40:00 AM,-0.04,9.34,
16534,05/13/22 12:45:00 AM,-0.04,9.34,
16535,05/13/22 12:50:00 AM,-0.04,9.34,
16536,05/13/22 12:55:00 AM,-0.04,9.34,
16537,05/13/22 01:00:00 AM,-0.04,9.34,
16538,05/13/22 01:05:00 AM,-0.04,9.34,
16539,05/13/22 01:10:00 AM,-0.04,9.34,
16540,05/13/22 01:15:00 AM,-0.04,9.34,
16541,05/13/22 01:20:00 AM,-0.04,9.32,
16542,05/13/22 01:25:00 AM,-0.04,9.32,
16543,05/13/22 01:30:00 AM,-0.04,9.32,
16544,05/13/22 01:35:00 AM,-0.04,9.32,
16545,05/13/22 01:40:00 AM,-0.04,9.32,
16546,05/13/22 01:45:00 AM,-0.04,9.32,
16547,05/13/22 01:50:00 AM,-0.04,9.32,
16548,05/13/22 01:55:00 AM,-0.04,9.32,
16549,05/13/22 02:00:00 AM,-0.04,9.32,
16550,05/13/22 02:05:00 AM,-0.04,9.30,
16551,05/13/22 02:10:00 AM,-0.04,9.30,
16552,05/13/22 02:15:00 AM,-0.04,9.30,
16553,05/13/22 02:20:00 AM,-0.04,9.30,
16554,05/13/22 02:25:00 AM,-0.04,9.30,
16555,05/13/22 02:30:00 AM,-0.04,9.30,
16556,05/13/22 02:35:00 AM,-0.04,9.30,
16557,05/13/22 02:40:00 AM,-0.04,9.30,
16558,05/13/22 02:45:00 AM,-0.04,9.30,
16559,05/13/22 02:50:00 AM,-0.04,9.30,
16560,05/13/22 02:55:00 AM,-0.04,9.30,
16561,05/13/22 03:00:00 AM,-0.04,9.30,
16562,05/13/22 03:05:00 AM,-0.04,9.28,
16563,05/13/22 03:10:00 AM,-0.04,9.28,
16564,05/13/22 03:15:00 AM,-0.04,9.28,
16565,05/13/22 03:20:00 AM,-0.04,9.28,
16566,05/13/22 03:25:00 AM,-0.04,9.28,
16567,05/13/22 03:30:00 AM,-0.04,9.28,
16568,05/13/22 03:35:00 AM,-0.04,9.28,
16569,05/13/22 03:40:00 AM,-0.04,9.28,
16570,05/13/22 03:45:00 AM,-0.04,9.26,
16571,05/13/22 03:50:00 AM,-0.04,9.26,
16572,05/13/22 03:55:00 AM,-0.04,9.26,
16573,05/13/22 04:00:00 AM,-0.04,9.26,
16574,05/13/22 04:05:00 AM,-0.04,9.26,
16575,05/13/22 04:10:00 AM,-0.04,9.26,
16576,05/13/22 04:15:00 AM,-0.04,9.26,
16577,05/13/22 04:20:00 AM,-0.04,9.26,
16578,05/13/22 04:25:00 AM,-0.04,9.24,
16579,05/13/22 04:30:00 AM,-0.04,9.24,
16580,05/13/22 04:35:00 AM,-0.04,9.24,
16581,05/13/22 04:40:00 AM,-0.04,9.24,
16582,05/13/22 04:45:00 AM,-0.04,9.24,
16583,05/13/22 04:50:00 AM,-0.04,9.24,
16584,05/13/22 04:55:00 AM,-0.04,9.22,
16585,05/13/22 05:00:00 AM,-0.04,9.22,
16586,05/13/22 05:05:00 AM,-0.04,9.22,
16587,05/13/22 05:10:00 AM,-0.04,9.22,
16588,05/13/22 05:15:00 AM,-0.04,9.20,
16589,05/13/22 05:20:00 AM,-0.04,9.20,
16590,05/13/22 05:25:00 AM,-0.04,9.20,
16591,05/13/22 05:30:00 AM,-0.04,9.20,
16592,05/13/22 05:35:00 AM,-0.04,9.20,
16593,05/13/22 05:40:00 AM,-0.04,9.18,
16594,05/13/22 05:45:00 AM,-0.04,9.18,
16595,05/13/22 05:50:00 AM,-0.04,9.18,
16596,05/13/22 05:55:00 AM,-0.04,9.18,
16597,05/13/22 06:00:00 AM,-0.04,9.16,
16598,05/13/22 06:05:00 AM,-0.04,9.16,
16599,05/13/22 06:10:00 AM,-0.04,9.16,
16600,05/13/22 06:15:00 AM,-0.04,9.16,
16601,05/13/22 06:20:00 AM,-0.04,9.14,
16602,05/13/22 06:25:00 AM,-0.04,9.14,
16603,05/13/22 06:30:00 AM,-0.04,9.14,
16604,05/13/22 06:35:00 AM,-0.04,9.12,
16605,05/13/22 06:40:00 AM,-0.04,9.12,
